row_id	family	status	reason	repo	file	pre_sha	session	ts	model
51a40a233766cf2e	-	ineligible	out-of-family:x-noop	-	-	-	b12a5e60-b263-427f-92dd-bd0988f1f462.jsonl	2026-09-08T18:25:56.423Z	claude-opus-5
663a9ccf4e258274	-	ineligible	out-of-family:x-noop	-	-	-	10941779-ed52-4519-9445-232bebac29a2.jsonl	2026-09-09T06:05:30.389Z	claude-opus-5
6fa020a0c406c6d5	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T01:54:17.018Z	claude-fable-5-1
12c30b45b311558f	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T01:55:03.739Z	claude-fable-5-1
5f23e1123768876e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T02:02:23.318Z	claude-fable-5-1
86e200196dbaa17c	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T02:03:19.850Z	claude-fable-5-1
1d1aa771f5a4dbc8	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T02:12:23.642Z	claude-fable-5-1
e95550c33ca0633c	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T02:27:17.448Z	claude-fable-5-1
1d1e9eed50fcd3ec	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T02:29:21.290Z	claude-fable-5-1
c0cb034e869f1472	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T02:29:44.204Z	claude-fable-5-1
f9e6fb0bf763c891	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T03:31:56.099Z	claude-fable-5-1
32a1a4d4f4fb3e83	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T03:40:26.968Z	claude-fable-5-1
4ec36599c4cf5d7e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T04:36:24.441Z	claude-fable-5-1
517972f935391c13	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T04:39:59.740Z	claude-fable-5-1
a30aaceaebdfa1ee	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T05:18:49.074Z	claude-fable-5-1
cc0bf047852e0dbf	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T05:21:41.622Z	claude-fable-5-1
7a66ab5cfd93b6a2	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T05:35:30.649Z	claude-fable-5-1
1db33c273c55c009	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T07:36:01.035Z	claude-fable-5-1
8cd87cb545ce361a	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T08:34:55.588Z	claude-fable-5-1
288e83f67e2f92d5	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T12:24:12.534Z	claude-fable-5-1
52b9e6a4e4b5d228	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T12:44:08.137Z	claude-fable-5-1
ee425fdc77e8d4e8	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T13:58:38.913Z	claude-fable-5-1
7906b56ddfd89018	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T14:28:51.655Z	claude-fable-5-1
b076898e1632ac3c	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T15:22:16.715Z	claude-fable-5-1
5a835291ebd981e2	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T15:23:08.177Z	claude-fable-5-1
df65a50aa22af728	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T16:20:08.783Z	claude-fable-5-1
aa82895d44a84ae9	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T16:51:12.115Z	claude-fable-5-1
c8e226ba2f5c09ce	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T17:45:10.467Z	claude-fable-5-1
4882cda05b12fa36	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T18:24:44.113Z	claude-fable-5-1
990b77aa175a4a14	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T18:25:02.619Z	claude-fable-5-1
cde0a51cbac6c3b5	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T18:36:21.690Z	claude-fable-5-1
732d5dbadaac1008	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T18:43:22.230Z	claude-fable-5-1
645aff37b86583e4	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T19:48:18.701Z	claude-fable-5-1
e146f75c90d87435	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T22:12:44.393Z	claude-fable-5-1
dca83e41eb89c057	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T22:24:54.194Z	claude-fable-5-1
50435e2c8deed91d	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T22:28:29.007Z	claude-fable-5-1
d652bb891ccb9302	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T23:05:24.999Z	claude-fable-5-1
6c7cb393db705591	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T23:32:10.598Z	claude-fable-5-1
8cbb4be19f074f47	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-02T23:52:18.177Z	claude-fable-5-1
75444af6c35aa492	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T04:02:00.615Z	claude-fable-5-1
c9b5b9252674dee0	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T04:37:05.025Z	claude-fable-5-1
65e07e1085a1d5fa	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T04:50:47.940Z	claude-fable-5-1
14876b73fb83687e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T04:51:45.058Z	claude-fable-5-1
27ed21afbb00e251	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T04:56:58.111Z	claude-fable-5-1
5aedf25b74beb323	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T05:08:53.661Z	claude-fable-5-1
bc057cccd9249b97	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T05:16:19.761Z	claude-fable-5-1
0e68a11b6d099ce6	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T05:40:04.162Z	claude-fable-5-1
7ee2bc14d2995c5d	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:05:06.979Z	claude-fable-5-1
b200d32ed79daf3d	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:15:31.896Z	claude-fable-5-1
00b9ce98191df194	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:18:08.809Z	claude-fable-5-1
a79b984fd758496e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:21:18.953Z	claude-fable-5-1
6d6042dbdba2ec96	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:27:08.521Z	claude-fable-5-1
e3bdc80a19f880a5	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:27:48.283Z	claude-fable-5-1
264e181e94653efd	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:37:35.448Z	claude-fable-5-1
58ca7419a56a7730	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T06:55:56.492Z	claude-fable-5-1
84029612952535af	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:04:00.774Z	claude-fable-5-1
0305c89ae5ac8d93	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:04:49.493Z	claude-fable-5-1
9aa94a9f8e913d41	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:08:44.531Z	claude-fable-5-1
ba466775d82d0e21	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:09:33.846Z	claude-fable-5-1
58e8cf89a288ec24	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:11:26.617Z	claude-fable-5-1
3c3fbcc3a24c7204	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:16:50.036Z	claude-fable-5-1
b63c4f0c8cf35d2e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:18:31.069Z	claude-fable-5-1
3c0cbbd3e4b0bdf0	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T07:46:42.172Z	claude-fable-5-1
9eb4e81dadbbbe52	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T08:11:50.721Z	claude-fable-5-1
751756495b70fb4b	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T08:33:12.469Z	claude-fable-5-1
eb0b229104b6516b	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T08:53:05.179Z	claude-fable-5-1
96c1f77653d9a539	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T08:55:16.624Z	claude-fable-5-1
56a8c05624707784	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T09:19:40.320Z	claude-fable-5-1
1981fa9a44d7e73f	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T09:31:31.917Z	claude-fable-5-1
ab5ce3c1400c25e2	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T09:37:42.750Z	claude-fable-5-1
aacfc5e96b6da82e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T09:44:00.481Z	claude-fable-5-1
1ebd8304ddfda255	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T10:23:02.697Z	claude-fable-5-1
cf4ddff8ebce6ee0	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T10:31:21.534Z	claude-fable-5-1
96dbb12a1c10994f	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:15:42.966Z	claude-fable-5-1
67905205f28b0259	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:17:10.360Z	claude-fable-5-1
94adec5b49f23bd4	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:19:37.699Z	claude-fable-5-1
589a36a32d44b98e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:34:53.625Z	claude-fable-5-1
3243ea23d84358c1	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:42:55.999Z	claude-fable-5-1
47756dedffaeb847	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:48:44.691Z	claude-fable-5-1
13a60f34eebe064f	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:50:47.767Z	claude-fable-5-1
10c69269dc760ecc	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T11:57:00.335Z	claude-fable-5-1
9a62b3172e6083e4	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T12:04:46.036Z	claude-fable-5-1
c7df3a3617b2f622	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T12:27:36.083Z	claude-fable-5-1
40c0a5cafb6c6c24	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T12:49:56.301Z	claude-fable-5-1
c49ea55fc03c5cff	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T12:50:21.446Z	claude-fable-5-1
f7218f9faff5b547	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T12:54:24.120Z	claude-fable-5-1
217640a9b70c8293	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T19:05:45.786Z	claude-fable-5-1
da1df3c3a454a1d1	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T19:22:11.373Z	claude-fable-5-1
a79080542bf2673f	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T19:27:28.729Z	claude-fable-5-1
6f923771d79138ca	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T19:50:01.777Z	claude-fable-5-1
2f5f9b1b0fdd9b58	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T19:52:53.975Z	claude-fable-5-1
0993a27235e2859f	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:02:57.300Z	claude-fable-5-1
b2cfe992187e1093	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:07:30.051Z	claude-fable-5-1
9053a82dd1684efd	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:09:48.443Z	claude-fable-5-1
b7649a3440261091	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:10:26.358Z	claude-fable-5-1
6bc35184f3568a98	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:10:55.957Z	claude-fable-5-1
e657cb53eb5d6b95	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:24:54.153Z	claude-fable-5-1
6a0366a49c36f367	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:26:40.722Z	claude-fable-5-1
a17907f4c29b7010	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:43:18.082Z	claude-fable-5-1
63444bb39bba67ab	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:46:35.751Z	claude-fable-5-1
14c805ce763c03f2	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T20:52:22.801Z	claude-fable-5-1
b6f704bb4db7c28e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:06:29.056Z	claude-fable-5-1
4d1c831ab76cb306	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:07:56.446Z	claude-fable-5-1
444aec64bc5a51c9	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:21:24.534Z	claude-fable-5-1
f14145d36e834740	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:28:35.424Z	claude-fable-5-1
e44c6c76607a6c0e	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:34:18.821Z	claude-fable-5-1
0a1ece1ccd7164ca	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:44:00.838Z	claude-fable-5-1
235487028d30028b	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T21:46:44.388Z	claude-fable-5-1
6c868ed046fc1953	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:03:46.960Z	claude-fable-5-1
2dfedfbdae1ef5c1	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:06:21.798Z	claude-fable-5-1
db0139e5094fd232	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:08:58.008Z	claude-fable-5-1
4b68030a9fc24a54	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:20:01.859Z	claude-fable-5-1
728819c7e78b332d	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:25:10.905Z	claude-fable-5-1
0c8f02fab577cc47	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:41:56.164Z	claude-fable-5-1
59526ba4b6eb9335	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:53:08.567Z	claude-fable-5-1
2cef771997096024	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T22:54:59.075Z	claude-fable-5-1
ddcff06efbe3e523	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T23:01:37.800Z	claude-fable-5-1
778cbb5ccb7112ee	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T23:07:13.689Z	claude-fable-5-1
5e40801027406319	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T23:14:12.779Z	claude-fable-5-1
ab2099a784d27f40	-	ineligible	out-of-family:x-other	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T23:28:31.903Z	claude-fable-5-1
704b2254df8e06e9	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T23:32:49.378Z	claude-fable-5-1
cc62d877bea3c939	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-03T23:42:08.710Z	claude-fable-5-1
ad56dfab02bb04f2	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:00:06.202Z	claude-fable-5-1
69c0a0b6c8e0beef	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:00:55.374Z	claude-fable-5-1
58862b0b902da14c	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:02:22.715Z	claude-fable-5-1
109efdb2e8154920	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:12:23.700Z	claude-fable-5-1
b17de83ed6faf7f7	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:23:04.270Z	claude-fable-5-1
033bd4528735a571	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:23:25.358Z	claude-fable-5-1
0143208f633c583c	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:44:36.190Z	claude-fable-5-1
68d8185822c5b2a9	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T00:47:43.550Z	claude-fable-5-1
d7943f21bc7ad405	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T01:32:21.819Z	claude-fable-5-1
e14a1bcb558ce511	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T01:38:18.310Z	claude-fable-5-1
d8801b46fcf3a88a	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T02:13:19.346Z	claude-fable-5-1
38e325e4f6030a32	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T02:14:24.829Z	claude-fable-5-1
4791d24f49534366	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T02:19:43.453Z	claude-fable-5-1
032ddfbf75f1011b	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T02:23:21.079Z	claude-fable-5-1
c1edf86d4f0f61a4	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T02:45:59.628Z	claude-fable-5-1
3b365e0a1a3fb386	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T02:55:20.077Z	claude-fable-5-1
969d5d696902ca1b	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T03:01:37.953Z	claude-fable-5-1
b1cede6d26b2a5ac	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T03:06:49.198Z	claude-fable-5-1
ebd2d27685bee92a	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T03:08:12.629Z	claude-fable-5-1
a562358a05b5f50a	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T03:43:27.272Z	claude-fable-5-1
1cfef7914953a372	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T04:24:52.899Z	claude-fable-5-1
62b8eeeb97f7ffd4	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T04:47:23.898Z	claude-fable-5-1
3717dbe1d78190fa	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T04:48:17.650Z	claude-fable-5-1
973815145b1b2737	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T05:08:23.407Z	claude-fable-5-1
ebb90bdef962f063	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T05:11:15.729Z	claude-fable-5-1
0018c9566eca2a95	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T05:15:20.999Z	claude-fable-5-1
893f2fc1c580a5f3	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T05:26:47.957Z	claude-fable-5-1
955d9749b5df817a	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T05:28:32.825Z	claude-fable-5-1
9990a09058ee83f6	-	ineligible	out-of-family:x-noop	-	-	-	b623492c-458d-4156-a14d-a041f5a37e7c.jsonl	2026-09-04T05:29:47.458Z	claude-fable-5-1
